-318.3673,3.15602,516.2929,0,0,1
-337.7718,1.515613,606.7474,0,0,1
-302.4869,1.612307,629.72,0,0,1
-281.3348,1.051549,683.6762,0,0,1
-262.7469,0.07412624,762.5683,0,0,1
-461.566,6.51683,410.3369,1,0,0
-645.0817,4.287827,547.7341,0,0,1
-303.0578,7.71032,386.7163,0,0,1
-422.9202,5.967588,513.7207,0,0,0
-553.2739,3.702989,699.8151,0,0,1
-498.9216,3.786102,734.0795,0,0,1
-421.4802,4.303401,731.0862,0,0,1
-355.8933,4.740382,728.6984,0,0,1
-309.1979,4.878712,749.4421,0,0,1
-268.1303,4.911139,779.2767,0,0,1
-461.566,10.07413,410.3369,1,0,0
-650.1833,10.07413,550.5086,0,0,1
-632.81,10.07413,606.1398,0,0,1
-421.0888,10.0741,512.2361,0,0,0
-504.9696,10.07413,741.3746,0,0,1
-424.7061,10.07413,735.8777,0,0,1
-358.8969,10.07413,734.2648,0,0,1
-310.7273,10.07413,753.052,0,0,1
-269.4982,10.07413,783.5222,0,0,1
-460.3662,13.61971,409.8084,1,0,0
-654.6465,15.96152,552.9357,0,0,1
-637.3804,16.28432,609.181,0,0,1
-429.4687,14.26334,519.0292,0,0,0
-428.0463,15.96184,740.8394,0,0,1
-364.2089,15.57959,744.1094,0,0,1
-312.0681,15.34001,756.2166,0,0,1
-270.5818,15.31134,786.8853,0,0,1
-461.1026,17.17967,410.1328,1,0,0
-660.4555,21.9717,556.0948,0,0,1
-443.0815,18.79619,530.0644,0,0,0
-313.4338,20.67296,759.4401,0,0,1
-271.643,20.6128,790.1792,0,0,1
-460.2722,20.7081,409.767,1,0,0
-315.1696,26.10024,763.5374,0,0,1
-272.935,25.99949,794.1892,0,0,1
-457.0496,24.12677,408.3474,1,0,0
-277.675,0.2089939,377.4091,0,0,1
-262.5032,0.0741272,388.588,0,0,1
-244.8696,0.0741272,398.0249,0,0,1
-227.2361,0.0741272,407.4619,0,0,1
-209.6025,0.0741272,416.8989,0,0,1
-191.9689,0.0741272,426.3359,0,0,1
-174.3353,0.0741272,435.7729,0,0,1
-156.7017,0.0741272,445.2099,0,0,1
-139.0681,0.0741272,454.6468,0,0,1
-121.4346,0.0741272,464.0839,0,0,1
-285.2524,1.84993,382.7704,0,0,1
-281.9323,1.131564,404.9164,0,0,1
-274.6941,0.454011,428.0021,0,0,1
-259.6453,0.0741272,446.8273,0,0,1
-237.6033,0.0741272,458.6236,0,0,1
-215.5613,0.0741272,470.4198,0,0,1
-193.5193,0.0741272,482.2161,0,0,1
-171.4774,0.0741272,494.0123,0,0,1
-142.7657,1.360799,472.8944,0,0,1
-124.7716,0.954113,494.0559,0,0,1
-288.9922,3.783051,385.4164,0,0,1
-372.4393,0.0741272,480.9799,0,0,1
-281.6292,2.576495,434.9727,0,0,1
-313.6607,0.0741272,512.4365,0,0,1
-284.2715,0.07412624,528.1647,0,0,1
-254.8821,0.0741272,543.8931,0,0,1
-225.4928,0.0741272,559.6215,0,0,1
-196.1035,0.07412624,575.3497,0,0,1
-157.1832,1.453145,544.0428,1,0,0
-132,1.414555,558.979,1,0,0
-292.5657,5.801768,387.9448,0,0,1
-419.9799,2.254297,520.9334,0,0,0
-465.7755,0.07412815,620.0623,0,0,1
-317.4363,3.290966,517.0223,0,0,1
-337.101,1.520749,606.8873,0,0,1
-299.3486,1.522684,626.9815,0,0,1
-278.1259,0.6638775,687.0422,0,0,1
-245.3558,0.07412624,738.0246,0,0,1
-160.734,3.984298,561.566,1,0,0
-132.1254,4.280033,560.1054,1,0,0
-296.6705,7.892974,390.849,0,0,1
-420.6555,6.156021,521.5012,0,0,0
-548.1927,3.954866,702.9016,0,0,1
-496.2978,3.923126,734.274,0,0,1
-420.6407,4.305703,731.3718,0,0,1
