-198.6258,0,452.5265,0,0,1
-178.4786,0,452.3155,0,0,1
-158.3315,0,452.1045,0,0,1
-138.1844,0,451.8935,0,0,1
-118.0372,0,451.6825,0,0,1
-97.89008,0,451.4715,0,0,1
-78.08051,0.1527939,448.208,0,0,1
-57.93121,0.07968616,449.4593,0,0,1
-37.44867,0,450.8385,0,0,1
-17.30145,9.536743E-07,450.6276,0,0,1
-223.2823,0,503.1581,0,0,1
-198.0984,0,502.8943,0,0,1
-172.9144,0,502.6306,0,0,1
-142.0583,1.197175,472.3764,0,0,1
-122.4669,0.03558636,501.2126,0,0,1
-97.36261,0,501.8394,0,0,1
-76.0116,1.387916,466.916,0,0,1
-46.99475,0,501.3119,0,0,1
-21.81079,0,501.0482,0,0,1
3.373111,0,500.7845,0,0,1
-264.3764,0,587.5441,0,0,1
-230.7979,0,587.1924,0,0,1
-197.2192,0,586.8408,0,0,1
-143.2156,3.233227,478.4951,0,0,1
-128.1032,0.6564426,564.2343,1,0,0
-96.48346,0,585.7859,0,0,1
-62.90491,0,585.4342,0,0,1
-29.32629,0,585.0826,0,0,1
4.252223,1.192093E-07,584.7309,0,0,1
37.83081,0,584.3793,0,0,1
-305.6699,1.670876,672.3394,0,0,1
-276.4662,1.013103,704.9241,0,0,1
-245.8289,9.536743E-07,755.2611,0,0,1
-158.927,3.85549,561.566,1,0,0
-127.9814,3.822879,562.8726,1,0,0
-94.72528,0,753.6787,0,0,1
-44.35736,0,753.1512,0,0,1
6.010441,0,752.6238,0,0,1
56.37833,0,752.0964,0,0,1
106.7462,0,751.5689,0,0,1
-337.0402,5.231638,736.7578,0,0,1
-297.1512,5.012558,758.2493,0,0,1
-255.5234,4.702205,788.8503,0,0,1
-158.927,6.964808,561.566,1,0,0
-127.7484,6.974533,560.2672,1,0,0
-94.12054,4.459608,811.4212,0,0,1
-338.7297,10.07413,740.2273,0,0,1
-298.3569,10.07413,761.3576,0,0,1
-195.3997,10.07413,580.5363,1,0,0
-158.927,10.07413,561.566,1,0,0
-127.6167,10.07413,558.7939,1,0,0
-94.00366,10.07413,822.5828,0,0,1
-340.3459,14.98415,743.5461,0,0,1
-299.5092,15.19623,764.3281,0,0,1
-193.9833,13.3204,575.629,1,0,0
-158.927,13.18345,561.566,1,0,0
-127.8251,13.18229,561.1241,1,0,0
-96.28355,13.62314,604.8816,1,0,0
-342.2324,19.97125,747.4199,0,0,1
-300.6093,20.37482,767.1639,0,0,1
-193.0771,16.50406,572.4892,1,0,0
-158.927,16.29276,561.566,1,0,0
-127.2176,16.15473,554.332,1,0,0
-96.33363,17.0765,600.0993,1,0,0
-301.7936,25.61639,770.217,0,0,1
-192.4178,19.65071,570.2048,1,0,0
-158.927,19.40208,561.566,1,0,0
-127.1533,19.17348,553.6129,1,0,0
-96.3618,20.497,597.4099,1,0,0
-303.4518,30.96743,774.4918,0,0,1
-192.1682,22.80843,569.3401,1,0,0
-158.927,22.5114,561.566,1,0,0
-127.2482,22.24902,554.6743,1,0,0
-96.37289,23.92892,596.3506,1,0,0
-195.7896,0.0741272,452.0504,0,0,1
-175.7939,0.0741272,451.6315,0,0,1
-155.7983,0.0741272,451.2127,0,0,1
-135.8027,0.0741272,450.7939,0,0,1
-115.8071,0.0741272,450.375,0,0,1
-95.81146,0.0741272,449.9561,0,0,1
-76.06476,0.1770592,447.4834,0,0,1
-55.92932,0.09881496,448.6269,0,0,1
-35.82465,0.0741272,448.6996,0,0,1
-15.82904,0.0741272,448.2808,0,0,1
-219.7369,0.0741272,502.563,0,0,1
-194.7424,0.0741272,502.0394,0,0,1
-169.7479,0.07412624,501.5159,0,0,1
-139.6335,1.218154,472.2781,0,0,1
-119.7589,0.0741272,500.4687,0,0,1
-94.76434,0.0741272,499.9452,0,0,1
-74.03052,1.483533,464.268,0,0,1
-44.77527,0.0741272,498.8981,0,0,1
-19.78082,0.07412624,498.3745,0,0,1
5.213678,0.07412708,497.851,0,0,1
-259.6493,0.0741272,586.7506,0,0,1
-226.3232,0.0741272,586.0526,0,0,1
-192.9972,0.0741272,585.3544,0,0,1
-140.2573,3.32761,475.7765,0,0,1
-124.9502,0.6036478,566.2745,1,0,0
-93.0191,0.07412624,583.2603,0,0,1
-59.69318,0.0741272,582.5621,0,0,1
-26.36713,0.0741272,581.8641,0,0,1
6.958882,0.0741272,581.166,0,0,1
40.28489,0.07412696,580.468,0,0,1
-300.17,1.715389,672.2216,0,0,1
-289.1618,0.09117889,753.2192,0,0,1
-192.7966,3.421847,584.6308,1,0,0
-155.5541,3.867442,561.566,1,0,0
-124.8445,3.787215,564.9351,1,0,0
-89.52875,0.0741272,749.8903,0,0,1
-39.53967,0.0741272,748.8432,0,0,1
10.44928,0.0741272,747.7961,0,0,1
60.43831,0.0741272,746.749,0,0,1
110.4274,0.0741272,745.7019,0,0,1
-331.6431,5.237628,738.6083,0,0,1
-292.0656,5.00603,760.9442,0,0,1
-190.549,6.828548,576.526,1,0,0
-155.5541,6.970786,561.566,1,0,0
-124.636,6.957051,562.2921,1,0,0
-88.09753,4.390727,818.2154,0,0,1
-333.3308,10.07413,742.1683,0,0,1
-293.4771,10.07413,764.6991,0,0,1
-188.8406,10.07413,570.3652,1,0,0
-155.5541,10.07413,561.566,1,0,0
-124.5008,10.07413,560.5776,1,0,0
-334.887,14.97836,745.4506,0,0,1
-294.5905,15.20885,767.6613,0,0,1
-187.3338,13.20446,564.9316,1,0,0
-155.5541,13.17747,561.566,1,0,0
-124.7018,13.19953,563.1262,1,0,0
-336.6357,19.95561,749.1393,0,0,1
-295.6472,20.39934,770.4722,0,0,1
-187.0803,16.31663,564.0174,1,0,0
-155.5541,16.28081,561.566,1,0,0
-124.5978,16.29861,561.8075,1,0,0
-296.8183,25.65466,773.5876,0,0,1
-186.6265,19.38905,562.3811,1,0,0
-155.5541,19.38416,561.566,1,0,0
-124.5562,19.39507,561.2806,1,0,0
-298.5017,31.02585,778.066,0,0,1
-186.984,22.54532,563.6703,1,0,0
-155.5541,22.4875,561.566,1,0,0
-124.0472,22.24444,554.8282,1,0,0
-159.2487,0.0741272,465.6145,0,0,1
-139.6295,0.07412815,461.7298,0,0,1
-120.0104,0.0741272,457.8451,0,0,1
-100.3913,0.0741272,453.9604,0,0,1
-80.98853,0.1866455,447.8245,0,0,1
-61.23596,0.09546185,445.7725,0,0,1
-41.534,0.0741272,442.3064,0,0,1
-21.91492,0.0741272,438.4217,0,0,1
-2.295776,0.0741272,434.537,0,0,1
17.3233,0.07412744,430.6523,0,0,1
-174.0607,0.0741272,519.5181,0,0,1
-141.7336,1.649364,472.9716,0,0,1
-123.6519,0.6183062,495.6683,0,0,1
-100.4891,0.0741272,504.9505,0,0,1
-79.4267,1.514304,464.0766,0,0,1
-51.44135,0.0741272,495.2388,0,0,1
-26.91748,0.07412815,490.383,0,0,1
-2.393616,0.0741272,485.5271,0,0,1
22.13023,0.0741272,480.6713,0,0,1
